Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"XMLConfiguration$XMLBuilderVisitor",12,0.05,3.08,112,1.50,56969.18,16,4,47,12,6,66.53,79,214,21.00,26.00,6,0.50,0,1,10,6,2,17,0.29,0.00,org.apache.commons.configuration2.BuilderVisitor,105.16,0,0,0,4490.72,0,895,0.00,37,2,0,1,6
"XMLDocumentHelper",18,0.15,1.28,75,0.84,23846.26,22,4,19,18,5,73.56,173,148,17.00,82.00,2,0.00,0,0,3,1,1,20,0.11,0.00,java.lang.Object,123.00,0,0,0,2508.59,0,571,0.00,23,15,4,0,12
"XMLListReference",8,0.86,2.12,48,0.60,22782.55,9,1,9,8,7,70.15,88,93,12.00,16.00,5,0.00,0,0,2,4,1,10,0.25,0.00,java.lang.Object,114.28,0,0,0,1799.09,0,369,0.00,17,6,3,1,2
"XMLPropertiesConfiguration",14,0.19,2.21,105,1.47,56006.12,18,4,21,14,12,62.98,107,179,25.00,50.00,6,0.75,0,3,12,6,4,14,0.07,0.00,org.apache.commons.configuration2.BaseConfiguration,109.48,0,1,0,4416.03,4,853,0.00,31,2,6,1,5
"XMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.04,619.35,1,0,21,1,0,130.99,0,8,9.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,130.99,0,0,0,114.69,1,27,0.00,1,1,0,2,0
"XMLPropertiesConfiguration$XMLPropertiesHandler",3,0.62,2.33,21,0.22,4254.34,7,4,21,4,0,86.22,17,40,5.00,0.00,3,0.50,0,1,3,0,2,5,0.67,0.00,org.xml.sax.helpers.DefaultHandler,114.12,1,0,1,674.01,2,149,0.00,7,0,0,1,0
"XMLPropertyListConfiguration",11,0.23,3.64,125,2.26,153444.22,14,3,41,11,14,51.74,116,250,30.00,34.00,17,0.80,0,4,10,11,5,18,0.12,0.00,org.apache.commons.configuration2.BaseHierarchicalConfiguration,98.15,0,1,0,6780.06,6,1150,0.00,40,1,3,1,3
"XMLPropertyListConfiguration$ArrayNodeBuilder",2,0.00,1.00,6,0.05,587.00,3,1,41,3,0,85.44,16,14,2.00,0.00,1,0.50,0,1,1,0,2,3,1.00,0.00,org.apache.commons.configuration2.plist.PListNodeBuilder,133.54,1,0,1,155.05,0,42,0.00,2,1,0,2,0
"XMLPropertyListConfiguration$EntityResolver",1,0.00,1.00,3,0.04,619.35,1,0,41,1,0,130.99,0,9,8.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,130.99,0,0,0,114.69,1,27,0.00,1,1,0,2,0
"XMLPropertyListConfiguration$PListNodeBuilder",12,0.07,1.50,54,0.54,15745.95,17,5,41,14,1,80.12,83,112,9.00,70.00,3,0.00,0,0,10,1,1,17,0.13,0.00,java.lang.Object,121.74,2,0,2,1613.52,0,370,0.00,18,2,0,2,2
"XMLPropertyListConfiguration$XMLPropertyListHandler",9,0.08,3.11,67,0.93,46689.14,12,3,41,11,2,113.16,34,135,17.00,38.00,14,0.50,0,1,5,2,2,13,0.26,0.00,org.apache.commons.configuration2.DefaultHandler,108.51,2,0,2,2794.52,1,526,0.00,28,4,0,1,4
"XPathContextFactory",1,0.00,1.00,5,0.06,1524.64,1,0,2,1,6,137.76,18,11,13.00,1.00,1,0.00,0,0,0,2,1,2,0.00,0.00,java.lang.Object,119.63,0,0,0,184.84,0,43,0.00,1,1,4,0,0
"XPathExpressionEngine",16,0.02,2.69,135,2.03,103557.81,24,8,12,16,17,91.15,233,260,28.00,70.00,11,0.00,0,0,3,6,1,22,0.11,0.00,java.lang.Object,105.82,0,1,0,6078.68,1,1184,0.00,43,13,11,1,10
"YAMLConfiguration",8,0.00,1.50,36,0.49,12681.99,8,0,11,8,7,144.27,23,82,23.00,8.00,2,0.83,0,5,8,6,6,4,0.00,0.00,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration,121.09,0,1,0,1467.46,4,315,0.00,12,0,1,1,1
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC, No. Classes, MINC, CCOM, No. Methods, TCC, HLTH, HVOL
"No System Name",19,40374,1.35,529.82,18151671.62,68.01,47844,67717,682,113.74,753,6378,8605,320702,1589452.22
