Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"TestDefaultConversionHandler",26,0.15,1.08,103,1.71,35247.22,29,3,15,26,3,130.16,96,205,19.00
"TestDefaultConversionHandler$ConfigurationInterpolator",1,0.00,2.00,5,0.03,513.48,1,0,15,1,0,123.12,0,12,2.00
"TestDefaultExpressionEngine",52,0.12,1.13,274,4.20,105253.84,58,6,10,52,8,114.29,218,503,17.00
"TestDefaultExpressionEngine$NodeMatcher<String>",1,0.00,1.00,3,0.05,966.91,1,0,10,1,1,129.46,0,9,10.00
"TestDefaultExpressionEngineSymbols",9,0.00,1.11,49,0.69,14627.77,9,0,6,9,1,107.78,41,102,13.00
"TestDefaultFileSystem",4,0.00,1.00,12,0.12,1691.25,5,1,6,4,3,123.07,18,26,5.00
"TestDefaultListDelimiterHandler",15,0.50,1.07,45,0.53,9399.31,16,1,7,15,2,132.48,59,97,9.00
"TestDefaultListDelimiterHandler$ValueTransformer",1,0.00,1.00,3,0.02,361.67,1,0,7,1,0,132.83,0,8,4.00
"TestDefaultParametersManager",13,0.15,1.00,79,1.10,24873.54,17,4,15,13,9,115.93,52,136,17.00
"TestDefaultParametersManager$DefaultParametersHandler<XMLBuilderParameters>",1,0.00,1.00,3,0.04,472.42,1,0,15,1,1,131.91,0,13,6.00
"TestDefaultParametersManager$FileBasedDefaultsHandler",1,0.00,1.00,3,0.04,346.98,1,0,15,1,2,115.10,5,11,2.00
"TestDefaultReloadingDetectorFactory",3,0.00,1.00,17,0.21,4229.61,4,1,8,3,5,118.11,12,36,11.00
"TestDisabledListDelimiterHandler",15,0.29,1.07,65,0.88,16698.20,18,3,9,15,3,124.56,59,117,13.00
"TestDummyLookup",1,0.00,1.00,4,0.04,485.92,1,0,2,1,1,79.05,8,10,3.00
"TestDynamicCombinedConfiguration",16,0.04,1.75,224,3.26,121983.13,25,9,35,17,24,136.10,33,302,32.00
"TestDynamicCombinedConfiguration$ReaderThread",4,0.33,2.25,27,0.24,4526.24,8,4,35,4,3,115.50,0,56,18.00
"TestDynamicCombinedConfiguration$ReloadThread",2,1.00,3.50,34,0.32,9077.52,10,8,35,2,2,140.26,1,52,49.00
"TestDynamicCombinedConfiguration$ThreadLookup",3,0.50,1.67,12,0.11,3060.23,4,1,35,4,1,124.47,0,25,7.00
"TestEnvironmentConfiguration",6,0.00,1.17,25,0.28,5148.98,7,1,6,6,1,121.51,25,44,6.00
"TestEnvironmentLookup",3,0.00,1.33,14,0.13,3114.73,4,1,6,3,2,104.11,15,26,5.00
"TestEqualBehavior",11,0.00,1.27,118,1.70,67384.28,11,0,10,11,7,130.47,29,157,17.00
"TestEqualBehaviour",11,0.00,1.27,118,1.60,57666.33,11,0,10,11,7,129.17,30,157,17.00
"TestEqualsProperty",1,0.00,1.00,9,0.09,1588.69,2,1,3,3,3,77.75,6,14,11.00
"TestEvent",3,0.00,1.00,9,0.12,2055.98,3,0,2,3,1,118.43,14,21,5.00
"TestEventListenerList",35,0.27,1.06,188,2.58,65548.29,40,5,14,35,5,125.42,127,314,18.00
"TestEventListenerList$EventBase",2,0.00,1.00,8,0.06,793.53,4,2,14,2,2,148.46,6,15,0.00
"TestEventListenerList$EventListener<EventSub2>",1,0.00,1.00,2,0.01,57.06,1,0,14,1,0,145.71,0,7,1.00
"TestEventListenerList$EventSub1",1,1.00,1.00,4,0.04,561.06,2,1,14,1,1,147.28,3,9,0.00
"TestEventListenerList$EventSub2",1,1.00,1.00,4,0.04,561.06,2,1,14,1,1,147.28,3,9,0.00
"TestEventListenerList$ListenerTestImpl",3,0.00,1.00,12,0.12,1843.96,4,1,14,3,2,98.45,17,25,3.00
"TestEventListenerParameters",4,0.00,1.00,21,0.35,7946.41,4,0,7,4,4,108.71,18,45,11.00
"TestEventSource",20,0.21,1.00,127,1.97,48910.99,23,3,8,20,7,125.46,69,224,19.00
"TestEventSource$CountingEventSource",2,0.00,1.00,9,0.13,3200.66,4,2,8,2,4,141.79,6,23,8.00
"TestEventSource$EventListener<ConfigurationEvent>",1,0.00,1.00,3,0.02,234.41,1,0,8,1,1,134.31,0,8,2.00
"TestEventType",2,0.00,1.00,7,0.06,774.61,3,1,3,2,2,120.87,9,15,3.00
"TestExprLookup",2,0.33,1.00,34,0.58,15277.87,5,3,15,3,5,94.53,8,44,41.00
"TestExprLookup$Utility",3,0.50,1.00,8,0.04,396.52,4,1,15,3,0,138.18,0,16,2.00
"TestFileBasedBuilderParameters",24,0.00,1.00,150,2.31,51076.14,24,0,19,24,8,128.60,80,290,21.00
"TestFileBasedConfigurationBuilder",26,0.18,1.12,187,2.91,79490.37,28,2,30,27,16,104.23,114,374,27.00
"TestFileBasedConfigurationBuilder$PropertiesConfiguration",0,0.00,0.00,1,0.00,0.00,0,0,30,0,0,171.00,0,3,0.00
"TestFileExtensionConfigurationBuilderProvider",12,0.24,1.00,51,0.79,13674.25,15,3,13,12,9,115.56,53,145,17.00
"TestFileHandler",90,0.13,1.19,616,7.99,184520.59,93,3,35,91,12,123.32,317,1031,21.00
"TestFileHandler$FileBasedFileLocatorAwareTestImpl",4,0.00,1.00,12,0.14,1800.91,5,1,35,4,3,157.81,11,27,19.00
"TestFileHandler$FileBasedInputStreamSupportTestImpl",1,0.00,2.00,7,0.09,2292.85,1,0,35,1,2,112.79,4,16,9.00
"TestFileHandler$FileBasedTestImpl",4,0.67,1.00,11,0.09,1033.94,5,1,35,4,2,145.68,14,24,5.00
"TestFileHandler$FileHandlerListenerTestImpl",8,0.21,1.00,26,0.20,2233.54,10,2,35,8,2,172.30,16,51,4.00
"TestFileHandler$Thread",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_0",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_1",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_2",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandlerReloadingDetector",9,0.75,1.00,58,0.90,22697.11,10,1,10,9,2,116.23,35,96,19.00
"TestFileHandlerReloadingDetector$FileHandlerReloadingDetectorTestImpl",3,0.50,1.00,9,0.05,409.41,4,1,10,3,1,91.47,22,16,1.00
"TestFileLocator",10,0.59,1.00,71,1.31,35506.03,16,6,11,10,5,107.42,42,152,35.00
"TestFileLocatorUtils",39,0.10,1.00,184,2.87,65402.09,44,5,20,39,15,130.80,136,386,25.00
"TestFileSystemLocationStrategy",2,0.00,1.00,14,0.22,4563.92,3,1,6,2,5,103.57,9,31,14.00
"TestHierarchicalBuilderParametersImpl",4,0.33,1.00,26,0.37,8726.00,5,1,8,4,3,119.36,15,48,14.00
"TestHierarchicalConfiguration",44,0.07,1.16,225,3.13,78254.25,46,2,14,44,12,119.83,174,403,17.00
"TestHierarchicalConfigurationEvents",7,0.00,1.00,41,0.62,12113.59,7,0,12,7,10,116.87,28,83,13.00
"TestHierarchicalConfigurationXMLReader",2,0.50,1.00,21,0.35,7044.93,4,2,13,4,5,135.47,5,35,16.00
"TestHierarchicalXMLConfiguration",12,0.15,1.08,150,2.21,63375.08,21,9,11,15,3,109.10,43,195,15.00
"TestHomeDirectoryLocationStrategy",8,0.39,1.00,43,0.68,10173.48,12,4,12,9,4,112.15,35,83,28.00
"TestINIConfiguration",74,0.01,1.12,431,6.57,149187.15,83,9,34,76,15,120.70,280,819,20.00
"TestINIConfiguration$GlobalSectionTestThread",2,0.50,2.00,14,0.10,2452.85,4,2,34,2,1,68.98,15,25,2.00
"TestImmutableConfiguration",12,1.00,1.25,72,1.03,20993.29,13,1,14,12,11,113.15,50,140,18.00
"TestImmutableNode",45,0.02,1.18,270,3.60,85035.11,50,5,14,45,1,116.14,180,419,24.00
"TestInMemoryNodeModel",43,0.31,1.30,415,8.18,268286.21,44,1,28,43,9,106.16,168,749,41.00
"TestInMemoryNodeModel$IAnswer<NodeAddData<ImmutableNode>>",1,0.00,1.00,5,0.08,2009.00,1,0,28,1,2,118.69,0,11,9.00
"TestInMemoryNodeModel$IAnswer<NodeAddData<ImmutableNode>>_0",1,0.00,1.00,4,0.06,1549.75,1,0,28,1,2,123.19,0,11,12.00
"TestInMemoryNodeModel$Thread",1,0.00,2.00,5,0.05,552.97,1,0,28,1,0,172.87,1,16,5.00
"TestInMemoryNodeModelReferences",15,0.32,1.27,102,1.46,32103.58,17,2,14,15,8,112.36,61,169,16.00
"TestInMemoryNodeModelReferences$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,1.00,3,0.03,399.66,1,0,14,1,2,132.48,0,9,5.00
"TestInMemoryNodeModelTrackedNodes",59,0.16,1.14,376,5.66,145430.21,65,6,24,59,9,114.93,234,633,22.00
"TestInMemoryNodeModelTrackedNodes$IAnswer<NodeUpdateData<ImmutableNode>>",1,0.00,1.00,8,0.18,6103.55,1,0,24,1,4,107.27,0,20,65.00
"TestInterpolatorSpecification",15,0.14,1.00,72,1.11,21858.44,18,3,10,15,3,113.05,66,150,29.00
"TestJNDIConfiguration",31,0.03,1.03,108,1.25,21673.99,35,4,19,31,9,173.77,50,198,14.00
"TestJNDIConfiguration$PotentialErrorJNDIConfiguration",4,0.67,1.25,12,0.08,1085.26,5,1,19,4,1,120.09,19,27,2.00
"TestJNDIEnvironmentValues",13,0.00,1.23,52,0.63,11688.88,14,1,9,13,2,159.21,3,99,10.00
"TestJSONConfiguration",10,0.06,1.00,46,0.66,15076.87,12,2,13,12,5,169.36,7,85,14.00
"TestJndiBuilderParametersImpl",5,0.00,1.00,29,0.39,8308.13,6,1,8,5,2,125.18,18,47,12.00
"TestManagedReloadingDetector",4,0.00,1.00,14,0.11,1238.74,5,1,4,4,1,131.10,16,30,4.00
"TestMapConfiguration",10,0.00,1.00,63,0.83,16100.18,13,3,11,11,8,138.37,29,99,16.00
"TestMapConfigurationEvents",1,0.00,1.00,3,0.03,350.00,1,0,3,1,3,115.07,5,8,5.00
"TestMergeCombiner",9,0.00,1.00,55,0.87,16973.31,9,0,9,9,10,111.59,38,112,8.00
"TestMultiFileBuilderParametersImpl",8,0.14,1.00,42,0.59,12724.81,9,1,13,8,4,126.43,29,86,12.00
"TestMultiFileConfigurationBuilder",18,0.00,1.11,156,2.58,75940.08,18,0,35,18,25,103.16,76,297,27.00
"TestMultiFileConfigurationBuilder$MultiFileConfigurationBuilder<XMLConfiguration>",1,0.00,1.00,5,0.07,1804.48,1,0,35,1,3,119.05,0,16,10.00
"TestMultiWrapDynaBean",14,0.02,1.14,74,0.95,19345.40,18,4,15,14,5,119.27,56,131,13.00
"TestMultiWrapDynaBean$WrappedBeanTestImpl",6,0.07,1.00,16,0.13,1667.12,9,3,15,7,0,185.64,6,31,3.00
"TestNodeAddData",5,0.50,1.00,22,0.35,6467.73,8,3,7,5,2,111.24,23,49,10.00
"TestNodeHandlerDecorator",1,0.00,1.00,4,0.07,2223.45,1,0,0,1,5,77.83,11,8,8.00
"TestNodeHandlerDecorator$NodeHandlerDecorator<ImmutableNode>",1,0.00,1.00,3,0.02,281.30,1,0,0,1,2,133.69,0,8,3.00
"TestNodeNameMatchers",9,0.12,1.00,30,0.42,6805.80,11,2,5,9,5,128.83,36,70,8.00
"TestNodeSelector",14,0.33,1.00,83,1.21,26765.24,18,4,12,14,8,117.74,55,146,22.00
"TestNodeTreeWalker",14,0.00,1.43,94,1.20,46312.47,14,0,5,14,6,105.51,61,147,19.00
"TestNodeTreeWalker$TestVisitor",6,0.10,1.00,15,0.16,2214.09,8,2,5,7,3,135.95,24,35,5.00
"TestNodeUpdateData",8,0.00,1.00,47,0.85,21928.60,8,0,7,8,2,112.82,33,86,16.00
"TestNonStringProperties",1,0.00,1.00,9,0.09,1556.78,2,1,2,3,4,77.82,6,14,10.00
"TestNullCompositeConfiguration",24,0.21,1.33,249,3.06,88590.81,31,7,14,26,10,145.95,46,324,19.00
"TestNullJNDIEnvironmentValues",13,0.00,1.23,52,0.62,11546.82,14,1,8,13,2,159.25,3,99,10.00
"TestOverrideCombiner",10,0.00,1.00,70,1.02,23844.82,10,0,10,10,11,96.43,49,123,9.00
"TestParameters",24,0.26,1.04,129,2.30,54590.55,26,2,22,24,15,114.89,99,267,35.00
"TestParameters$IAnswer<Object>",1,0.00,1.00,4,0.03,439.66,1,0,22,1,0,127.50,0,9,6.00
"TestPatternSubtreeConfiguration",4,0.33,1.00,24,0.33,6913.57,7,3,9,5,9,116.48,16,40,12.00
"TestPeriodicReloadingTrigger",13,0.28,1.08,71,0.96,20770.84,18,5,11,13,2,116.76,53,116,15.00
"TestPeriodicReloadingTrigger$IAnswer<ScheduledFuture<Void>>",1,0.00,1.00,4,0.04,696.63,1,0,11,1,0,125.92,0,10,8.00
"TestPropertiesBuilderParametersImpl",7,0.00,1.00,42,0.71,16555.70,8,1,11,7,7,124.00,25,84,14.00
"TestPropertiesConfiguration",79,0.03,1.18,487,6.54,147669.29,88,9,32,85,21,131.14,256,781,18.00
"TestPropertiesConfiguration$DefaultFileSystem",1,0.00,3.00,7,0.09,2187.61,1,0,32,1,1,112.48,0,22,11.00
"TestPropertiesConfiguration$DummyLayout",1,0.00,1.00,4,0.03,253.48,2,1,32,1,3,111.51,5,10,3.00
"TestPropertiesConfiguration$MockHttpURLConnection",6,0.20,1.00,15,0.10,916.19,8,2,32,6,0,188.73,6,34,3.00
"TestPropertiesConfiguration$MockHttpURLStreamHandler",3,0.50,1.00,12,0.07,839.42,6,3,32,3,0,168.93,6,21,4.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory",2,0.00,1.00,5,0.05,640.91,2,0,32,2,1,136.19,0,15,6.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory_0",2,0.00,1.50,9,0.09,1581.86,2,0,32,2,1,123.47,0,24,7.00
"TestPropertiesConfiguration$PropertiesReaderTestImpl",4,0.17,1.00,13,0.08,927.21,6,2,32,4,0,176.83,7,27,2.00
"TestPropertiesConfiguration$PropertiesWriterTestImpl",1,0.00,1.00,3,0.02,226.26,1,0,32,1,1,116.56,5,8,0.00
"TestPropertiesConfigurationEvents",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,103.54,6,9,3.00
"TestPropertiesConfigurationLayout",42,0.36,1.05,292,4.20,88890.36,50,8,17,43,7,118.60,157,498,22.00
"TestPropertiesConfigurationLayout$LayoutTestConfiguration",1,0.00,3.00,9,0.10,1883.18,2,1,17,1,2,58.93,9,25,8.00
"TestPropertiesConfigurationLayout$PropertiesBuilder",5,0.12,1.40,19,0.18,3250.00,7,2,17,6,0,90.13,32,39,5.00
"TestPropertiesSequence",3,0.00,3.67,79,1.35,74300.23,3,0,9,3,7,122.45,6,94,74.00
"TestPropertyConverter",18,0.76,1.00,48,0.75,10818.77,19,1,6,18,3,152.47,55,113,15.00
"TestPropertyConverter$Object",1,0.00,1.00,3,0.01,99.66,1,0,6,1,0,137.23,0,8,1.00
"TestPropertyListConfiguration",27,0.03,1.22,181,2.89,103786.60,30,3,28,29,10,148.33,59,284,22.00
"TestPropertyListConfigurationEvents",1,0.00,2.00,8,0.07,1587.74,2,1,6,2,7,79.43,6,19,10.00
"TestPropertyListParser",4,0.00,1.00,29,0.47,11948.16,5,1,6,5,0,161.31,4,43,8.00
"TestProvidedURLLocationStrategy",3,0.00,1.00,15,0.21,3040.19,4,1,7,3,5,121.26,12,29,12.00
"TestQueryResult",10,0.31,1.00,50,0.68,16922.09,14,4,8,10,3,127.52,36,101,16.00
"TestReadWriteSynchronizer",4,1.00,2.25,67,0.65,33318.68,5,1,6,4,2,61.73,24,78,23.00
"TestReadWriteSynchronizer$Account",2,0.00,1.00,6,0.02,181.23,3,1,6,2,0,95.27,14,12,0.00
"TestReadWriteSynchronizer$ReaderThread",3,0.62,1.67,21,0.13,2253.19,7,4,6,3,1,69.82,23,31,2.00
"TestReadWriteSynchronizer$UpdateThread",2,1.60,2.00,29,0.25,8297.90,7,5,6,2,1,54.60,22,43,8.00
"TestReloadingBuilderSupportListener",2,0.00,1.00,24,0.38,10210.49,2,0,10,2,11,75.75,11,44,26.00
"TestReloadingCombinedConfigurationBuilder",6,0.00,1.00,40,0.66,14259.96,7,1,16,6,11,113.69,24,91,21.00
"TestReloadingCombinedConfigurationBuilderFileBased",12,0.08,1.42,107,1.76,64975.96,18,6,33,13,23,62.28,86,184,25.00
"TestReloadingCombinedConfigurationBuilderFileBased$ConstantConfigurationBuilder",2,0.00,1.00,7,0.04,530.69,3,1,33,2,3,178.35,3,16,0.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadThread",2,0.75,2.50,22,0.20,6294.26,6,4,33,2,1,114.33,7,38,7.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadingDetectorFactory",1,0.00,1.00,3,0.02,294.30,1,0,33,1,4,133.53,0,11,6.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadingDetectorFactory_0",1,0.00,1.00,3,0.02,294.30,1,0,33,1,4,133.53,0,11,6.00
"TestReloadingController",12,0.45,1.00,67,1.01,23341.99,13,1,11,12,5,115.62,49,108,16.00
"TestReloadingController$IAnswer<Object>",1,0.00,1.00,4,0.04,486.22,1,0,11,1,1,127.15,0,9,8.00
"TestReloadingFileBasedConfigurationBuilder",9,0.00,1.00,81,1.22,32965.53,9,0,14,9,10,100.96,39,146,22.00
"TestReloadingFileBasedConfigurationBuilder$ReloadingFileBasedConfigurationBuilderTestImpl",3,0.25,1.00,11,0.07,698.27,5,2,14,3,5,86.39,22,23,3.00
"TestReloadingMultiFileConfigurationBuilder",6,0.00,1.50,68,1.02,34090.12,6,0,18,6,11,95.61,26,126,21.00
"TestReloadingMultiFileConfigurationBuilder$ReloadingMultiFileConfigurationBuilderTestImpl",3,0.00,1.00,11,0.16,3999.31,4,1,18,3,6,89.05,19,24,17.00
"TestReloadingMultiFileConfigurationBuilder$ReloadingMultiFileConfigurationBuilderTestImpl$ReloadingFileBasedConfigurationBuilder<XMLConfiguration>",1,0.00,1.00,3,0.01,99.66,1,0,18,1,1,137.23,0,9,1.00
"TestServletConfiguration",4,0.00,1.00,17,0.23,5585.73,4,0,8,4,4,169.53,6,32,7.00
"TestServletConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,8,1,0,152.81,3,8,1.00
"TestServletContextConfiguration",4,0.00,1.00,21,0.39,12559.71,4,0,12,4,4,147.09,10,34,8.00
"TestServletContextConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,12,1,0,152.81,3,9,1.00
"TestServletContextConfiguration$MockServletContext",2,0.00,1.00,5,0.04,588.85,2,0,12,2,0,136.48,0,13,4.00
"TestServletContextConfiguration$MockServletContext_0",1,0.00,1.00,3,0.02,396.00,1,0,12,1,0,132.52,0,8,5.00
"TestServletFilterConfiguration",4,0.00,1.00,16,0.17,3098.97,4,0,8,4,4,172.53,6,32,6.00
"TestServletFilterConfiguration$MockFilterConfig",5,0.50,1.00,12,0.09,1130.05,6,1,8,6,0,138.05,0,28,4.00
"TestServletRequestConfiguration",6,0.00,1.17,35,0.55,17743.54,6,0,13,6,7,142.24,16,53,15.00
"TestServletRequestConfiguration$MockHttpServletRequest",2,0.00,1.00,5,0.04,492.11,2,0,13,2,0,137.10,0,13,4.00
"TestServletRequestConfiguration$MockHttpServletRequest_0",2,0.00,1.00,5,0.04,677.29,2,0,13,2,1,136.00,0,13,5.00
"TestStrictConfigurationComparator",2,1.00,1.00,23,0.28,8469.85,4,2,3,4,4,52.64,18,43,4.00
"TestSubnodeConfiguration",32,0.10,1.06,181,2.27,41506.29,36,4,23,33,17,117.80,129,310,17.00
"TestSubnodeConfiguration$Lookup",1,0.00,1.00,3,0.02,276.30,1,0,23,1,0,133.75,0,6,2.00
"TestSubsetConfiguration",21,0.50,1.14,161,2.20,48959.51,23,2,20,21,12,156.15,35,249,22.00
"TestSubsetConfiguration$Lookup",1,0.00,1.00,3,0.02,276.30,1,0,20,1,0,133.75,0,6,2.00
"TestSubsetConfigurationEvents",1,0.00,1.00,3,0.04,548.24,1,0,4,1,4,113.53,5,8,9.00
"TestSystemConfiguration",5,1.00,1.80,46,0.68,26575.65,6,1,12,6,5,113.54,18,74,21.00
"TestSystemConfiguration$Thread",1,0.00,3.00,8,0.07,1536.32,1,0,12,1,0,111.53,0,20,5.00
"TestSystemPropertiesLookup",3,0.00,1.33,12,0.12,2267.44,4,1,5,3,1,125.80,12,22,6.00
"TestThreesomeConfiguration",4,0.00,1.00,18,0.21,3583.24,5,1,6,4,4,153.88,10,32,9.00
"TestTrackedNodeHandler",4,0.44,1.00,19,0.26,4667.26,7,3,5,4,3,131.67,14,34,10.00
"TestTrackedNodeModel",17,0.30,1.00,92,1.15,20886.73,22,5,8,17,9,128.78,60,157,19.00
"TestTreeData",1,0.00,1.00,4,0.04,919.18,1,0,0,1,4,74.98,9,9,7.00
"TestUnionCombiner",6,0.00,1.00,36,0.52,8896.48,6,0,5,6,5,107.55,27,77,5.00
"TestVFSFileHandlerReloadingDetector",7,0.28,1.00,47,0.70,17184.05,10,3,16,8,5,90.83,37,81,12.00
"TestVFSFileHandlerReloadingDetector$VFSFileHandlerReloadingDetector",1,0.00,1.00,3,0.01,99.66,1,0,16,1,0,137.23,0,8,2.00
"TestVFSFileHandlerReloadingDetector$VFSFileHandlerReloadingDetector_0",1,0.00,1.00,3,0.01,99.66,1,0,16,1,0,137.23,0,8,1.00
"TestXMLBeanDeclaration",31,0.09,1.19,220,3.08,80431.40,42,11,12,31,6,103.75,138,347,23.00
"TestXMLBeanDeclaration$XMLBeanDeclaration",1,0.00,1.00,3,0.04,674.95,1,0,12,1,1,130.69,0,9,6.00
"TestXMLBeanDeclaration$XMLBeanDeclarationTestImpl",1,0.00,1.00,3,0.03,336.11,1,0,12,1,2,133.31,4,8,0.00
"TestXMLBuilderParametersImpl",9,0.00,1.00,55,0.87,21250.90,10,1,9,9,2,128.61,30,99,13.00
"TestXMLConfiguration",98,0.03,1.12,762,9.66,255857.09,114,16,40,101,15,125.11,323,1156,17.00
"TestXMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,211.54,1,0,40,1,0,134.66,0,7,4.00
"TestXMLConfiguration$ReloadThread",2,0.00,1.50,10,0.06,956.23,3,1,40,2,1,170.45,3,16,1.00
"TestXMLConfigurationEvents",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,117.89,5,9,3.00
"TestXMLConfiguration_605",11,0.00,1.00,52,0.55,10172.51,11,0,8,11,7,158.97,24,85,10.00
"TestXMLDocumentHelper",18,0.41,1.33,106,1.37,33042.50,20,2,31,18,3,103.09,85,191,19.00
"TestXMLListHandling",11,0.08,1.09,56,0.64,11227.38,16,5,15,11,6,95.78,60,93,14.00
"TestXMLPropertiesConfiguration",5,0.12,1.00,63,1.02,21451.26,7,2,19,6,4,80.05,26,80,29.00
"TestXMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.03,500.39,1,0,19,1,0,131.72,0,9,8.00
"TestXMLPropertyListConfiguration",28,0.04,1.25,213,3.29,115605.57,30,2,30,29,7,124.81,91,329,22.00
"TestXMLPropertyListConfigurationEvents",1,0.00,2.00,8,0.07,1587.74,2,1,6,2,7,79.43,6,19,10.00
"TestXPathContextFactory",2,0.00,1.00,12,0.19,4391.83,3,1,8,2,4,106.20,9,24,14.00
"TestXPathExpressionEngine",40,0.13,1.07,185,2.68,56724.98,44,4,19,40,8,124.33,154,339,23.00
"TestXPathExpressionEngineInConfig",7,0.44,1.14,43,0.52,9881.70,10,3,9,7,4,113.99,29,76,7.00
"TestYAMLConfiguration",10,0.06,1.00,44,0.60,12841.44,12,2,15,12,5,169.16,6,82,9.00
"TrackedNodeHandler",4,0.00,1.00,12,0.08,1067.00,6,2,0,4,6,92.78,46,25,3.00
"TrackedNodeModel",16,0.13,1.25,47,0.50,7621.39,20,4,3,16,12,84.57,126,106,10.00
"TreeData",13,0.10,1.38,56,0.55,15541.53,19,6,3,13,12,76.43,99,105,11.00
"TreeUtils",3,0.00,3.00,28,0.38,17773.93,3,0,2,3,2,104.65,12,42,30.00
"UnionCombiner",2,0.00,3.50,28,0.36,19974.17,2,0,2,2,5,109.37,134,48,35.00
"VFSFileHandlerReloadingDetector",6,0.80,1.83,32,0.36,9167.33,7,1,9,7,5,68.54,56,67,25.00
"VFSFileSystem",10,1.00,4.30,140,2.23,126524.14,11,1,24,11,6,144.41,12,279,63.00
"VFSFileSystem$VFSURLStreamHandler",2,1.00,1.00,6,0.05,521.31,3,1,24,2,0,173.83,4,13,5.00
"ValueTransformer",1,0.00,1.00,2,0.01,68.50,1,0,0,1,8,96.98,8,4,0.00
"VerifiableOutputStream",1,0.00,1.00,2,0.01,68.00,1,0,2,1,1,127.24,5,4,1.00
"XMLBeanDeclaration",25,0.03,1.52,119,1.42,48374.82,37,12,13,25,14,87.69,318,215,14.00
"XMLBeanDeclaration$NodeData",9,0.50,1.11,28,0.30,6190.50,11,2,13,9,2,85.32,66,49,9.00
"XMLBuilderParameters",0,0.00,0.00,1,0.02,221.46,0,0,5,0,11,171.00,0,7,0.00
"XMLBuilderParametersImpl",8,0.07,1.00,30,0.25,3169.70,14,6,3,8,11,134.11,30,58,7.00
"XMLBuilderProperties",6,0.00,1.00,7,0.38,5247.72,6,0,2,6,2,105.69,40,9,0.00
"XMLConfiguration",37,0.02,1.97,272,3.71,151441.05,51,14,47,38,48,72.63,446,503,35.00
"XMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,211.54,1,0,47,1,0,134.66,0,8,4.00
"XMLConfiguration$XMLBuilderVisitor",12,0.02,3.08,111,1.40,49891.30,16,4,47,12,6,67.13,79,213,21.00
"XMLDocumentHelper",18,0.15,1.28,75,0.78,20475.10,22,4,19,18,5,74.08,173,148,17.00
"XMLListReference",8,0.86,2.12,48,0.56,19498.03,9,1,10,8,8,70.69,88,93,12.00
"XMLPropertiesConfiguration",14,0.19,2.21,105,1.38,49500.23,18,4,21,14,12,63.40,107,179,26.00
"XMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.03,500.39,1,0,21,1,0,131.72,0,8,9.00
"XMLPropertiesConfiguration$XMLPropertiesHandler",3,0.62,2.33,21,0.21,3521.77,7,4,21,4,0,86.86,17,40,5.00
"XMLPropertyListConfiguration",11,0.23,3.64,125,2.17,141587.12,14,3,41,11,14,52.01,116,249,30.00
"XMLPropertyListConfiguration$ArrayNodeBuilder",2,0.00,1.00,6,0.05,533.64,3,1,41,3,0,85.76,16,14,2.00
"XMLPropertyListConfiguration$EntityResolver",1,0.00,1.00,3,0.03,500.39,1,0,41,1,0,131.72,0,9,8.00
"XMLPropertyListConfiguration$PListNodeBuilder",12,0.07,1.50,54,0.51,13893.45,17,5,41,14,1,80.55,83,111,9.00
"XMLPropertyListConfiguration$XMLPropertyListHandler",9,0.08,3.11,67,0.90,42953.12,12,3,41,11,2,113.44,34,141,17.00
"XPathContextFactory",1,0.00,1.00,5,0.06,1252.81,1,0,2,1,6,138.44,18,11,13.00
"XPathExpressionEngine",16,0.02,2.69,135,1.94,93952.79,24,8,12,16,17,91.48,233,266,28.00
"YAMLConfiguration",8,0.00,1.50,36,0.45,10602.12,8,0,11,8,7,144.89,23,82,23.00
"YAMLConfiguration$Constructor",1,0.00,1.00,3,0.02,367.87,1,0,14,1,1,132.77,0,8,5.00
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC
"No System Name",19,322458,1.35,507.22,16513496.48,72.60,236593,336358
