Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"SequencedHashMap$Entry",7,0.21,1.43,26,0.32,12434.42,11,4,16,7,1,147.38,20,39,46.00
"SequencedHashMap$OrderedIterator",4,0.33,2.25,32,0.27,8336.72,7,3,16,4,1,115.05,66,42,6.00
"ServiceLoaderTest",5,0.12,2.20,40,0.23,3941.03,7,2,6,5,4,153.88,10,45,4.00
"SetUniqueList",19,0.14,1.32,77,0.69,16359.30,21,2,10,19,6,89.62,119,101,12.00
"SetUniqueList$SetListIterator",3,0.00,1.00,13,0.08,963.57,5,2,10,3,1,175.84,4,17,2.00
"SetUniqueList$SetListListIterator",6,0.10,1.17,22,0.15,2069.77,8,2,10,6,1,174.46,3,30,3.00
"SetUtils",14,2.00,1.36,43,0.44,10953.53,16,2,17,16,14,117.95,208,63,10.00
"ShortColumnHandler",2,0.00,1.00,5,0.08,1617.97,2,0,3,2,2,133.03,0,10,7.00
"ShortColumnHandlerTest",2,0.00,1.00,6,0.08,1036.55,2,0,5,2,2,131.60,0,11,8.00
"SingletonIterator",6,0.20,1.50,27,0.18,2440.51,10,4,3,6,6,76.41,58,40,3.00
"SingletonListIterator",11,0.25,1.36,41,0.28,3994.45,15,4,3,11,3,83.77,82,58,6.00
"SingletonMap",34,0.23,1.24,110,1.02,20007.03,37,3,16,34,12,85.26,249,162,19.00
"SingletonMap$SingletonMapIterator",11,0.13,1.55,42,0.31,4880.08,14,3,16,11,4,168.64,4,61,7.00
"SingletonMap$SingletonValues",6,0.40,1.00,16,0.10,919.14,8,2,16,6,2,185.58,4,23,3.00
"SortedBag",3,0.00,1.00,4,0.08,769.23,3,0,1,3,13,124.03,16,5,0.00
"SortedBidiMap",2,0.00,1.00,3,0.04,413.13,2,0,1,2,9,135.61,30,4,0.00
"SqlNullCheckedResultSet",45,0.02,1.02,135,1.16,23587.71,70,25,16,47,4,86.86,330,186,28.00
"SqlNullCheckedResultSetMockBlob",11,0.00,1.00,21,0.23,2750.50,11,0,0,11,1,187.22,6,45,6.00
"SqlNullCheckedResultSetMockClob",13,0.00,1.00,25,0.24,2530.65,13,0,0,13,1,185.90,6,53,7.00
"SqlNullCheckedResultSetMockRef",4,0.00,1.00,8,0.07,850.30,4,0,0,4,1,141.21,0,17,5.00
"SqlNullCheckedResultSetTest",43,0.02,1.19,441,5.99,219794.53,44,1,23,43,7,103.14,174,498,21.00
"SqlNullUncheckedMockResultSet",1,0.00,9.00,20,0.32,18197.02,1,0,0,1,1,87.09,4,26,53.00
"StatementConfiguration",11,0.02,1.00,32,0.17,2516.33,16,5,0,11,5,107.40,62,45,2.00
"StatementConfiguration$Builder",6,0.04,1.00,23,0.14,2712.77,11,5,0,6,1,172.86,3,30,5.00
"StatementConfigurationTest",3,0.00,1.00,28,0.45,11347.34,3,0,4,3,1,127.03,9,40,26.00
"StaticBucketMap",19,0.06,2.37,156,1.62,98471.95,22,3,8,19,5,58.04,186,234,11.00
"StaticBucketMap",19,0.06,2.32,158,1.60,96963.64,22,3,9,19,6,69.00,227,193,11.00
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,9,5,1,150.26,1,33,6.00
"StaticBucketMap$EntryIterator",4,0.11,2.50,25,0.25,7536.20,7,3,8,5,1,114.95,0,33,6.00
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,8,5,1,115.13,0,37,8.00
"StaticBucketMap$EntrySet",5,0.00,2.00,31,0.31,9590.32,5,0,9,5,1,115.13,0,37,8.00
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00
"StaticBucketMap$KeyIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,9,5,1,123.11,0,27,4.00
"StaticBucketMap$KeySet",5,0.00,1.40,21,0.20,6126.54,5,0,8,5,1,123.11,0,27,4.00
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,9,0,0,171.00,3,3,0.00
"StaticBucketMap$Lock",0,0.00,0.00,2,0.00,11.61,1,1,8,0,0,171.00,0,3,0.00
"StaticBucketMap$Node",5,0.17,1.40,21,0.23,8197.33,8,3,9,5,1,171.41,4,32,48.00
"StaticBucketMap$Node",5,0.17,1.60,20,0.24,9651.11,8,3,8,5,1,169.17,3,36,48.00
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,8,3,1,140.45,0,11,2.00
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,9,3,1,140.45,0,11,2.00
"StringColumnHandler",2,0.00,1.00,5,0.06,958.09,2,0,3,2,2,134.82,0,10,5.00
"StringColumnHandlerTest",2,0.00,1.00,6,0.08,949.43,2,0,5,2,2,131.90,0,11,7.00
"StringEnumPropertyHandler",2,0.00,1.00,5,0.08,1795.67,2,0,1,2,2,132.67,0,10,9.00
"StringEnumPropertyHandlerTest",3,0.00,1.00,9,0.09,1099.48,4,1,4,3,1,132.78,0,16,5.00
"StringTrimmedResultSet",3,0.25,1.33,13,0.17,5082.16,5,2,4,4,3,139.65,54,22,28.00
"StringTrimmedResultSetTest",4,0.00,1.00,19,0.23,3720.44,4,0,5,4,5,152.87,10,26,7.00
"StringValueTransformer",3,0.50,1.00,9,0.05,567.84,5,2,2,4,3,85.27,26,13,4.00
"SwitchClosure",7,0.08,2.14,58,0.64,32654.61,11,4,5,7,6,59.86,72,68,17.00
"SwitchTransformer",7,0.08,2.14,57,0.64,32919.06,11,4,5,7,6,61.32,74,67,18.00
"SynchronizedBag",8,1.00,1.00,23,0.18,2527.49,9,1,4,8,7,112.13,42,37,6.00
"SynchronizedBag$SynchronizedBagSet",1,0.00,1.00,3,0.02,84.08,1,0,4,1,1,87.82,9,5,0.00
"SynchronizedBuffer",6,1.00,1.00,16,0.10,1157.81,7,1,2,6,5,95.97,41,25,5.00
"SynchronizedCollection",19,0.24,1.16,65,0.46,7376.19,22,3,3,19,8,154.28,54,103,9.00
"SynchronizedList",14,1.00,1.00,39,0.31,4594.30,15,1,4,14,4,126.44,62,62,8.00
"SynchronizedPriorityQueue",7,0.00,1.00,16,0.11,1450.14,8,1,1,7,1,95.76,50,24,5.00
"SynchronizedSet",4,1.00,1.00,10,0.06,673.49,5,1,2,4,4,89.25,39,15,5.00
"SynchronizedSortedBag",7,1.00,1.00,19,0.12,1411.45,8,1,3,7,6,104.22,42,31,4.00
"SynchronizedSortedSet",10,1.00,1.00,31,0.24,4074.00,11,1,3,10,4,120.86,46,48,8.00
"TestAbstractLinkedList",7,0.00,2.86,114,1.38,60833.05,7,0,1,7,4,131.54,15,136,13.00
"TestAbstractOrderedBidiMapDecorator",7,0.00,1.00,15,0.08,686.32,7,0,6,7,4,191.25,5,24,5.00
"TestAbstractOrderedBidiMapDecorator$TestOrderedBidiMap",3,1.00,1.33,11,0.07,1335.56,4,1,6,3,4,178.79,3,16,6.00
"TestAll",3,0.00,1.00,14,0.14,4160.11,3,0,3,3,5,141.69,9,18,12.00
"TestAll",3,0.00,1.00,14,0.14,4160.11,3,0,3,3,5,148.49,8,18,12.00
"TestAll",3,0.00,1.00,43,0.65,30929.71,3,0,3,3,34,123.45,8,47,14.00
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00
"TestAll",3,0.00,1.00,15,0.16,4867.65,3,0,3,3,6,153.34,7,19,12.00
"TestAll",3,0.00,1.00,36,0.52,23663.32,3,0,3,3,27,127.24,8,40,14.00
"TestAll",3,0.00,1.00,20,0.23,8762.42,3,0,3,3,11,140.16,8,24,14.00
"TestAll",3,0.00,1.00,20,0.23,8762.42,3,0,3,3,11,140.16,8,24,14.00
"TestAll",3,0.00,1.00,33,0.46,20665.66,3,0,3,3,24,135.63,7,37,14.00
"TestAll",3,0.00,1.00,24,0.30,12200.49,3,0,3,3,15,136.08,8,28,14.00
"TestAllPackages",3,0.00,1.00,20,0.41,27259.40,3,0,3,3,0,142.79,7,24,28.00
"TestArrayIterator",8,0.86,1.50,38,0.35,8662.55,9,1,4,8,4,165.30,14,53,8.00
"TestArrayIterator2",12,0.73,2.00,78,0.85,36663.29,13,1,4,12,4,151.24,25,112,13.00
"TestArrayList",6,0.60,1.17,23,0.20,2577.82,7,1,4,6,3,176.79,8,32,6.00
"TestArrayListIterator",8,0.00,1.75,43,0.48,13844.93,8,0,6,8,3,153.33,18,59,8.00
"TestArrayListIterator2",8,0.00,1.00,17,0.13,1427.21,8,0,3,8,4,189.70,6,26,7.00
"TestArrayStack",8,0.57,1.25,46,0.49,9714.49,9,1,3,8,4,168.09,8,67,8.00
"TestBagUtils",12,0.18,2.33,86,0.96,22308.06,15,3,11,15,20,151.28,25,141,14.00
"TestBean",21,0.01,1.00,53,0.30,2850.69,31,10,0,22,5,188.70,24,75,0.00
"TestBean$Ordinal",0,0.00,0.00,1,0.00,11.61,0,0,0,0,0,171.00,0,3,0.00
"TestBeanMap",18,0.94,1.11,68,0.85,14965.04,19,1,6,19,4,142.24,58,136,19.00
"TestBeanMap$BeanWithProperties",20,0.00,1.00,51,0.25,1933.07,30,10,6,20,0,189.58,17,72,10.00
"TestBinaryHeap",15,0.00,2.73,180,2.13,112135.55,15,0,11,15,6,113.33,50,222,26.00
"TestBlockingBuffer",24,0.00,1.50,162,1.81,38230.27,24,0,10,24,5,97.32,119,211,21.00
"TestBlockingBuffer$DelayedAdd",3,0.00,1.33,16,0.11,1432.01,6,3,10,3,1,161.82,1,23,4.00
"TestBlockingBuffer$DelayedAddAll",3,0.00,1.33,16,0.12,1504.96,6,3,10,3,1,161.65,1,23,6.00
"TestBlockingBuffer$MyBuffer",2,0.00,2.00,9,0.05,733.75,2,0,10,2,2,125.98,0,14,4.00
"TestBlockingBuffer$ReadThread",5,0.00,1.60,34,0.28,4645.57,10,5,10,5,2,116.20,0,49,5.00
"TestBooleanComparator",15,0.00,2.00,108,1.28,54502.77,15,0,5,15,3,151.50,29,152,28.00
"TestBoundedBuffer",14,0.00,1.50,85,1.01,23265.27,14,0,9,14,7,136.43,1,114,14.00
"TestBoundedBuffer$DelayedIteratorRemove",3,0.00,1.67,20,0.15,2464.72,6,3,9,3,1,116.93,0,24,7.00
"TestBoundedBuffer$DelayedRemove",3,0.00,1.67,18,0.12,1908.22,6,3,9,3,1,119.51,0,22,4.00
"TestBoundedFifoBuffer",14,0.00,1.43,65,0.50,9162.96,14,0,7,14,6,119.72,59,87,10.00
"TestBoundedFifoBuffer",12,0.00,1.50,55,0.43,7638.18,12,0,5,12,6,117.76,52,75,9.00
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,3,8,6,116.26,36,47,10.00
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,6,8,6,116.26,36,47,10.00
"TestBufferUtils",4,0.00,1.50,16,0.18,4402.81,4,0,2,4,7,159.72,9,25,7.00
"TestBufferUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,2,1,0,135.85,0,5,1.00
"TestCaseInsensitiveMap",9,0.00,1.00,55,0.67,18895.16,9,0,6,9,4,158.66,16,66,11.00
"TestCircularFifoBuffer",25,0.00,1.24,216,2.25,66316.87,25,0,14,25,6,131.90,72,251,16.00
"TestClosureUtils",16,1.00,2.06,230,3.00,212486.63,17,1,9,16,7,118.06,46,274,24.00
"TestClosureUtils$MockClosure",1,0.00,1.00,4,0.02,140.11,2,1,9,1,1,131.41,0,6,1.00
"TestClosureUtils$MockTransformer",1,0.00,1.00,5,0.02,251.39,2,1,9,1,1,125.79,0,7,2.00
"TestCollatingIterator",13,0.33,1.77,141,1.86,78441.13,17,4,6,13,4,151.25,10,151,17.00
"TestCollectionUtils",63,0.09,1.40,835,11.64,678783.64,67,4,23,65,23,145.49,85,1013,25.00
"TestCollectionUtils$Predicate",1,0.00,1.00,3,0.02,188.21,1,0,23,1,0,135.06,0,5,2.00
"TestCollectionUtils$Predicate_1",1,0.00,1.00,3,0.01,149.45,1,0,23,1,0,135.85,0,5,1.00
"TestCollectionUtils$TestTypedCollection",2,0.00,1.00,5,0.15,2741.90,2,0,23,2,2,131.22,0,9,5.00
"TestCollectionUtils$TestTypedCollection$AbstractTestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,23,5,0,137.16,0,19,4.00
"TestCollectionUtils$Transformer",1,0.00,1.00,3,0.02,217.94,1,0,23,1,0,134.56,0,5,6.00
"TestCollectionUtils$Transformer_0",1,0.00,1.00,3,0.01,161.90,1,0,23,1,0,135.57,0,5,4.00
"TestColumnHandler",2,0.00,1.00,5,0.04,495.72,2,0,3,2,2,137.07,0,10,3.00
"TestComparableComparator",4,0.00,1.00,15,0.13,2820.96,4,0,5,4,3,170.71,7,20,7.00
"TestComparatorChain",9,0.00,1.44,56,0.78,23839.00,9,0,6,9,4,163.43,11,70,20.00
"TestComparatorChain$ColumnComparator",4,0.17,1.75,19,0.17,4500.39,6,2,6,4,0,121.33,0,27,6.00
"TestComparatorChain$Comparator",1,0.00,3.00,8,0.07,2133.42,1,0,6,1,0,110.41,0,12,7.00
"TestComparatorChain$PseudoRow",4,0.33,2.00,29,0.27,8835.25,5,1,6,4,0,112.11,0,38,5.00
"TestCompositeCollection",27,0.15,1.33,177,2.14,64286.46,30,3,6,27,3,163.57,29,202,15.00
"TestCompositeCollection$CompositeCollection.CollectionMutator",3,0.00,2.00,22,0.18,4643.25,3,0,6,3,1,113.14,0,23,5.00
"TestCompositeCollection$CompositeCollection.CollectionMutator_0",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00
"TestCompositeCollection$CompositeCollection.CollectionMutator_1",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00
"TestCompositeMap",15,0.79,1.07,78,1.22,26818.70,16,1,6,15,3,168.13,13,95,14.00
"TestCompositeMap$CompositeMap.MapMutator",3,0.00,1.00,6,0.07,980.34,3,0,6,3,1,179.08,1,13,5.00
"TestCompositeMap$CompositeMap.MapMutator_0",3,0.00,1.00,7,0.07,772.08,3,0,6,3,1,138.06,0,15,6.00
"TestCompositeMap$CompositeMap.MapMutator_1",3,0.00,1.00,8,0.08,861.33,3,0,6,3,1,135.52,0,16,6.00
"TestCompositeMap$CompositeMap.MapMutator_2",3,0.00,1.00,7,0.07,771.08,3,0,6,3,1,138.07,0,15,6.00
"TestCompositeSet",10,0.00,1.20,69,0.98,28548.09,10,0,6,10,4,161.68,12,83,22.00
"TestCompositeSet$CompositeSet.SetMutator",4,0.00,1.00,9,0.10,1245.06,4,0,6,4,2,138.00,0,18,6.00
"TestCompositeSet$CompositeSet.SetMutator_0",4,0.00,1.00,8,0.08,815.19,4,0,6,4,2,141.36,0,17,6.00
"TestCursorableLinkedList",38,0.14,1.32,822,10.00,589741.52,39,1,7,38,4,137.70,34,884,19.00
"TestCursorableLinkedList",57,0.09,1.46,1132,13.58,680786.55,58,1,9,57,4,139.06,43,1223,18.00
"TestDefaultKeyValue",11,0.05,1.18,73,0.96,31712.87,13,2,5,11,2,111.29,45,89,24.00
"TestDefaultMapEntry",7,0.00,1.14,29,0.30,6572.65,7,0,4,7,5,124.54,28,39,9.00
"TestDefaultedMap",9,1.00,1.11,68,0.91,28822.77,10,1,8,10,7,144.30,21,77,11.00
"TestDefaultedMap$Transformer",1,0.00,2.00,5,0.02,328.11,1,0,8,1,0,124.65,0,8,2.00
"TestDoubleOrderedMap",37,0.00,8.57,1862,26.11,4056296.50,37,0,11,37,5,65.57,149,1815,63.00
"TestDualHashBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00
"TestDualTreeBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00
"TestDualTreeBidiMap2",10,0.00,1.20,47,0.53,11496.94,10,0,18,10,8,163.07,19,60,20.00
"TestEnum",0,0.00,0.00,1,0.00,8.00,0,0,0,0,0,171.00,0,3,0.00
"TestEnumerationUtils",4,1.00,1.25,45,0.61,21867.12,5,1,6,4,3,141.95,8,51,29.00
"TestExtendedProperties",12,0.91,1.17,154,2.62,119996.20,13,1,7,13,2,82.80,58,184,18.00
"TestFactoryUtils",20,0.00,1.40,128,1.43,32128.10,20,0,13,20,5,156.07,39,167,25.00
"TestFactoryUtils$Mock1",3,0.00,1.67,11,0.07,1166.62,4,1,13,3,0,129.17,0,17,5.00
"TestFactoryUtils$Mock2",2,0.00,2.00,9,0.06,956.25,3,1,13,2,0,125.07,0,14,5.00
"TestFactoryUtils$Mock3",2,0.50,1.00,7,0.03,199.59,4,2,13,2,0,134.73,0,10,0.00
"TestFastArrayList",11,0.00,1.27,97,1.02,25915.36,11,0,5,11,5,158.44,13,115,12.00
"TestFastArrayList1",7,0.00,1.43,52,0.54,12769.59,7,0,6,7,4,162.50,7,63,9.00
"TestFastHashMap",4,0.00,1.00,12,0.10,1577.96,4,0,3,4,5,176.31,7,17,6.00
"TestFastHashMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00
"TestFastTreeMap",7,0.00,1.00,18,0.13,1832.71,7,0,3,7,5,184.14,10,26,6.00
"TestFastTreeMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00
"TestFilterIterator",16,0.07,1.44,86,0.96,31750.33,19,3,11,16,7,123.93,59,98,12.00
"TestFilterIterator$Predicate",1,0.00,3.00,7,0.06,1441.97,1,0,11,1,0,113.91,0,8,2.00
"TestFilterIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,11,1,0,137.86,0,3,1.00
"TestFilterIterator$Predicate_1",1,0.00,1.00,3,0.01,83.05,1,0,11,1,0,137.86,0,3,1.00
"TestFilterListIterator",24,0.15,1.79,262,3.50,302663.53,37,13,8,25,3,149.55,25,287,23.00
"TestFilterListIterator$Predicate",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00
"TestFilterListIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00
"TestFilterListIterator$Predicate_1",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00
"TestFilterListIterator$Predicate_2",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00
"TestFilterListIterator$Predicate_3",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00
"TestFilterListIterator$Predicate_4",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00
"TestFixedOrderComparator",10,0.44,2.00,101,1.23,61922.64,11,1,8,11,2,85.34,50,128,22.00
"TestFixedSizeList",8,0.00,1.00,20,0.16,2092.66,8,0,5,8,3,178.80,15,29,7.00
"TestFixedSizeMap",8,0.00,1.00,20,0.14,1955.63,8,0,4,8,3,170.26,19,29,6.00
"TestFixedSizeSortedMap",9,0.00,1.00,22,0.15,1951.05,9,0,5,9,4,169.70,22,32,7.00
"TestFlat3Map",13,0.06,1.00,143,1.74,75606.74,17,4,10,14,7,145.78,23,157,24.00
"TestFlat3Map$TestFlatMapIterator",9,0.00,1.00,22,0.16,1424.88,9,0,10,9,4,172.66,2,32,6.00
"TestGrowthList",14,0.00,1.29,78,0.78,15904.13,14,0,6,14,3,152.29,33,101,12.00
"TestHashBag",5,0.00,1.00,12,0.09,1241.59,5,0,3,5,4,141.93,19,18,6.00
"TestHashBag",4,0.00,1.00,10,0.08,1181.59,4,0,3,4,4,176.36,8,15,6.00
"TestHashedMap",7,0.00,1.00,24,0.23,3697.83,7,0,4,7,4,171.55,13,32,7.00
"TestIdentityMap",9,0.06,1.11,64,0.82,31037.78,13,4,9,10,4,138.52,24,75,16.00
"TestIteratorChain",10,0.03,1.90,99,1.18,37377.30,14,4,8,10,5,155.12,9,116,17.00
"TestIteratorChain$Predicate",1,0.00,2.00,5,0.05,958.32,1,0,8,1,0,120.99,0,8,6.00
"TestIteratorUtils",19,0.00,3.84,400,5.33,530118.26,19,0,12,19,13,74.16,88,507,39.00
"TestLRUMap",12,0.00,1.08,85,1.19,39084.45,12,0,6,12,4,118.26,44,100,12.00
"TestLRUMap",16,0.00,1.38,290,4.60,576033.96,16,0,9,16,6,136.08,22,309,26.00
"TestLRUMap$LRUCounter",2,0.00,1.00,8,0.05,522.82,4,2,6,3,1,129.28,0,11,3.00
"TestLRUMap$MockLRUMapSubclass",2,0.00,1.00,11,0.07,899.66,5,3,9,2,1,122.26,0,14,3.00
"TestLRUMap$MockLRUMapSubclassBlocksRemove",2,0.00,1.00,5,0.03,167.13,2,0,9,2,1,140.79,0,8,1.00
"TestLRUMap$MockLRUMapSubclassFirstBlocksRemove",2,0.00,1.50,7,0.05,534.33,2,0,9,2,1,131.25,0,12,3.00
"TestLRUMap$SingleHashCode",3,1.00,1.00,8,0.03,302.03,4,1,9,3,0,189.11,3,12,1.00
"TestLazyMap",8,0.36,1.00,32,0.35,7186.85,10,2,6,10,5,153.30,21,41,8.00
"TestLazySortedMap",12,0.32,1.17,58,0.67,14344.94,14,2,10,14,7,157.97,26,79,10.00
"TestLinkedList",15,0.00,1.53,90,0.71,14681.53,15,0,6,15,1,114.44,63,121,10.00
"TestLinkedMap",13,0.00,2.46,150,1.76,102943.66,13,0,11,13,9,147.49,19,164,33.00
"TestLinkedMap$TestListView",9,0.00,1.00,19,0.12,1007.57,9,0,11,9,3,142.53,0,29,5.00
"TestListIteratorWrapper",8,0.29,1.88,71,0.73,36199.25,10,2,8,8,4,151.89,13,82,27.00
"TestListOrderedMap",16,0.00,2.81,246,2.98,320492.99,16,0,8,16,8,135.99,28,262,35.00
"TestListOrderedMap$TestKeyListView",9,0.00,1.00,19,0.12,1007.57,9,0,8,9,3,167.50,1,29,5.00
"TestListOrderedMap$TestValueListView",9,0.00,1.00,19,0.12,1007.57,9,0,8,9,3,167.50,1,29,5.00
"TestListOrderedMap2",10,0.00,2.80,98,0.98,36050.54,10,0,7,10,7,143.55,21,109,31.00
"TestListOrderedMap2$TestListView",9,0.00,1.00,19,0.12,1007.57,9,0,7,9,3,142.53,0,29,5.00
"TestListOrderedSet",11,0.10,2.09,142,1.55,67090.82,15,4,7,12,3,146.72,16,145,25.00
"TestListOrderedSet$A",2,0.00,1.00,5,0.03,354.57,2,0,7,2,0,138.22,0,8,2.00
"TestListOrderedSet$B",2,0.00,1.00,5,0.03,354.57,2,0,7,2,0,138.22,0,8,2.00
"TestListOrderedSet2",9,0.06,1.78,115,1.27,57924.98,13,4,6,10,3,142.71,16,111,20.00
"TestListUtils",10,0.07,1.40,81,1.07,29554.56,18,8,6,10,7,159.32,11,100,19.00
"TestListUtils$Factory",1,0.00,1.00,5,0.02,214.27,2,1,6,1,0,126.34,0,7,3.00
"TestListUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00
"TestLoopingIterator",10,0.00,1.30,92,1.18,37493.93,10,0,7,10,2,108.81,39,109,14.00
"TestLoopingListIterator",14,0.00,1.36,203,2.47,119851.33,14,0,7,14,2,102.33,52,228,16.00
"TestMapBackedSet",5,0.00,1.00,12,0.10,1322.15,5,0,4,5,4,162.23,14,18,6.00
"TestMapBackedSet2",8,0.00,1.88,56,0.51,22968.16,8,0,5,8,4,161.81,8,51,19.00
"TestMapUtils",35,0.00,1.54,468,7.36,371691.20,35,0,16,35,14,145.74,26,563,34.00
"TestMapUtils$ListResourceBundle",1,0.00,2.00,12,0.15,5093.96,1,0,16,1,0,101.09,0,15,7.00
"TestMapUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,16,1,0,135.85,0,5,1.00
"TestMapUtils$TestPredicatedMap",3,0.00,1.00,7,0.04,475.35,3,0,16,3,1,139.72,0,11,4.00
"TestMapUtils$Transformer",1,0.00,2.00,5,0.03,609.18,1,0,16,1,0,122.54,0,8,6.00
"TestMultiHashMap",36,0.91,1.28,295,3.51,140804.51,37,1,9,37,4,158.30,38,331,17.00
"TestMultiHashMap$MapPair",1,0.00,1.00,6,0.03,274.72,3,2,9,1,0,122.54,0,8,0.00
"TestMultiKey",15,0.17,1.33,125,1.96,94562.26,20,5,5,16,2,154.33,10,146,33.00
"TestMultiKeyMap",22,0.04,1.64,324,7.07,1599451.42,30,8,6,23,7,138.77,22,365,41.00
"TestMultiValueMap",26,0.00,1.08,235,2.85,99925.14,26,0,14,26,5,146.72,9,258,16.00
"TestNodeCachingLinkedList",7,0.00,1.43,86,0.95,68493.23,7,0,5,7,4,110.37,24,90,17.00
"TestNullComparator",2,0.00,1.00,8,0.07,1917.77,2,0,5,2,4,135.12,7,11,12.00
"TestNullComparator$TestNullComparator1",4,0.00,1.00,16,0.14,3211.79,4,0,5,4,2,174.31,3,21,5.00
"TestNullComparator$TestNullComparator2",4,0.00,1.00,16,0.14,3226.31,4,0,5,4,2,174.30,3,21,5.00
"TestObjectArrayIterator",13,0.83,1.38,52,0.48,10685.71,14,1,4,13,4,175.17,12,74,10.00
"TestObjectArrayListIterator",7,0.00,1.86,41,0.48,13833.82,7,0,6,7,3,142.44,19,56,9.00
"TestObjectArrayListIterator2",7,1.00,1.00,16,0.10,1068.53,8,1,3,7,3,190.18,7,24,6.00
"TestObjectGraphIterator",21,0.08,2.00,244,2.86,95833.00,26,5,9,21,5,148.33,12,284,23.00
"TestObjectGraphIterator$Branch",3,0.00,1.00,9,0.07,700.47,4,1,9,4,0,134.32,0,13,5.00
"TestObjectGraphIterator$Forest",3,0.00,1.00,9,0.07,700.47,4,1,9,4,0,173.66,1,13,5.00
"TestObjectGraphIterator$Leaf",2,1.00,1.00,6,0.02,190.43,3,1,9,2,0,137.39,0,9,0.00
"TestObjectGraphIterator$LeafFinder",1,0.00,5.00,11,0.10,3038.70,1,0,9,1,1,153.58,1,17,20.00
"TestObjectGraphIterator$Tree",3,0.00,1.00,9,0.07,700.47,4,1,9,4,0,134.32,0,13,5.00
"TestPredicateUtils",70,0.20,1.57,480,6.31,368190.89,73,3,9,72,6,160.08,75,657,26.00
"TestPredicatedBag",11,1.00,1.36,54,0.62,17348.44,12,1,6,12,7,154.79,25,71,11.00
"TestPredicatedBag$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00
"TestPredicatedBuffer",11,0.00,1.18,38,0.34,5055.84,11,0,8,11,7,173.78,19,54,9.00
"TestPredicatedCollection",13,0.42,1.15,51,0.54,11506.30,15,2,8,15,5,172.76,19,75,11.00
"TestPredicatedCollection$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,8,1,0,135.85,0,5,1.00
"TestPredicatedList",12,0.45,1.25,58,0.63,14707.40,14,2,6,14,5,165.80,20,86,10.00
"TestPredicatedList$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,6,1,0,135.85,0,5,1.00
"TestPredicatedMap",9,0.44,1.44,53,0.69,21729.71,11,2,7,11,6,140.47,25,73,10.00
"TestPredicatedMap$Predicate",1,0.00,1.00,3,0.01,161.90,1,0,7,1,0,135.57,0,5,1.00
"TestPredicatedSet",11,0.45,1.18,44,0.48,10909.26,13,2,6,13,5,168.78,19,66,10.00
